店舗,機種名,End_Digit,稼働日数,集計数,平均差枚数,平均回転数,勝率
キング666一宮,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,9.0,37,105,-124.44761904761904,494.8666666666667,0.12380952380952381
キング666一宮,スマスロ鉄拳6,0.0,7,35,-39.6,2785.2571428571428,0.34285714285714286
キング666一宮,スマスロ鉄拳6,1.0,9,45,191.84444444444443,2799.0222222222224,0.4222222222222222
キング666一宮,スマスロ鉄拳6,2.0,7,35,-1021.7428571428571,2580.8,0.2571428571428571
キング666一宮,スマスロ鉄拳6,3.0,7,35,-357.62857142857143,2183.114285714286,0.34285714285714286
キング666一宮,スマスロ鉄拳6,4.0,7,35,-138.5142857142857,2464.114285714286,0.34285714285714286
キング666一宮,スマスロ鉄拳6,5.0,8,40,-143.675,2419.775,0.45
キング666一宮,スマスロ鉄拳6,6.0,8,40,-223.45,3780.225,0.3
キング666一宮,スマスロ鉄拳6,7.0,8,40,-234.025,2347.075,0.45
キング666一宮,スマスロ鉄拳6,8.0,8,40,-171.175,2850.425,0.375
キング666一宮,スマスロ鉄拳6,9.0,7,35,-56.77142857142857,1985.3714285714286,0.2857142857142857
キング666一宮,スマスロ頭文字D 2nd,0.0,24,60,-116.78333333333333,1008.5666666666667,0.25
キング666一宮,スマスロ頭文字D 2nd,1.0,30,73,222.95890410958904,1950.3835616438357,0.3424657534246575
キング666一宮,スマスロ頭文字D 2nd,2.0,23,58,5.224137931034483,907.2586206896551,0.27586206896551724
キング666一宮,スマスロ頭文字D 2nd,3.0,25,62,-29.177419354838708,582.4516129032259,0.20967741935483872
キング666一宮,スマスロ頭文字D 2nd,4.0,25,61,-33.49180327868852,656.5901639344262,0.26229508196721313
キング666一宮,スマスロ頭文字D 2nd,5.0,25,61,-280.27868852459017,716.9016393442623,0.11475409836065574
キング666一宮,スマスロ頭文字D 2nd,6.0,25,61,-150.24590163934425,2588.3934426229507,0.32786885245901637
キング666一宮,スマスロ頭文字D 2nd,7.0,24,58,-128.58620689655172,622.7758620689655,0.13793103448275862
キング666一宮,スマスロ頭文字D 2nd,8.0,25,63,188.57142857142858,881.6349206349206,0.23809523809523808
キング666一宮,スマスロ頭文字D 2nd,9.0,24,60,-22.683333333333334,549.7,0.16666666666666666
キング666一宮,スマート沖スロ 超華祭,0.0,15,24,-195.58333333333334,747.8333333333334,0.25
キング666一宮,スマート沖スロ 超華祭,1.0,18,28,93.0,827.4642857142857,0.4642857142857143
キング666一宮,スマート沖スロ 超華祭,2.0,14,23,-88.47826086956522,483.6521739130435,0.34782608695652173
キング666一宮,スマート沖スロ 超華祭,3.0,15,24,106.91666666666667,608.3333333333334,0.2916666666666667
キング666一宮,スマート沖スロ 超華祭,4.0,15,24,-1.0833333333333333,588.5833333333334,0.3333333333333333
キング666一宮,スマート沖スロ 超華祭,5.0,15,24,-30.083333333333332,862.1666666666666,0.2916666666666667
キング666一宮,スマート沖スロ 超華祭,6.0,14,23,-105.65217391304348,1480.4782608695652,0.2608695652173913
キング666一宮,スマート沖スロ 超華祭,7.0,14,22,-112.77272727272727,510.40909090909093,0.18181818181818182
キング666一宮,スマート沖スロ 超華祭,8.0,15,24,420.4166666666667,841.1666666666666,0.375
キング666一宮,スマート沖スロ 超華祭,9.0,15,24,17.5,665.5416666666666,0.3333333333333333
キング666一宮,スロット Re:ゼロから始める異世界生活 season2,0.0,19,31,-48.29032258064516,993.4516129032259,0.25806451612903225
キング666一宮,スロット Re:ゼロから始める異世界生活 season2,1.0,24,42,-315.0,963.5714285714286,0.16666666666666666
キング666一宮,スロット Re:ゼロから始める異世界生活 season2,2.0,20,34,-203.64705882352942,746.4705882352941,0.14705882352941177
キング666一宮,スロット Re:ゼロから始める異世界生活 season2,3.0,21,35,429.9142857142857,727.8857142857142,0.22857142857142856
キング666一宮,スロット Re:ゼロから始める異世界生活 season2,4.0,20,34,-202.76470588235293,1010.4705882352941,0.08823529411764706
キング666一宮,スロット Re:ゼロから始める異世界生活 season2,5.0,20,34,-201.97058823529412,639.2647058823529,0.14705882352941177
キング666一宮,スロット Re:ゼロから始める異世界生活 season2,6.0,20,34,-308.97058823529414,2971.8529411764707,0.2647058823529412
キング666一宮,スロット Re:ゼロから始める異世界生活 season2,7.0,19,33,66.06060606060606,631.969696969697,0.24242424242424243
キング666一宮,スロット Re:ゼロから始める異世界生活 season2,8.0,20,34,-305.20588235294116,730.2647058823529,0.08823529411764706
キング666一宮,スロット Re:ゼロから始める異世界生活 season2,9.0,19,31,183.06451612903226,861.6129032258065,0.16129032258064516
キング666一宮,スロット ゾンビランドサガ,0.0,24,24,-196.375,899.875,0.25
キング666一宮,スロット ゾンビランドサガ,1.0,30,30,147.83333333333334,865.1,0.3333333333333333
キング666一宮,スロット ゾンビランドサガ,2.0,23,23,-327.8695652173913,1029.1304347826087,0.17391304347826086
キング666一宮,スロット ゾンビランドサガ,3.0,25,25,-175.16,729.48,0.24
キング666一宮,スロット ゾンビランドサガ,4.0,25,25,-203.96,573.4,0.2
キング666一宮,スロット ゾンビランドサガ,5.0,25,25,-155.84,817.68,0.24
キング666一宮,スロット ゾンビランドサガ,6.0,25,25,-432.24,2208.04,0.2
キング666一宮,スロット ゾンビランドサガ,7.0,24,24,-69.16666666666667,331.4166666666667,0.125
キング666一宮,スロット ゾンビランドサガ,8.0,25,25,18.6,445.92,0.2
キング666一宮,スロット ゾンビランドサガ,9.0,24,24,22.125,702.6666666666666,0.375
キング666一宮,チバリヨ2,0.0,29,70,-385.9714285714286,883.3857142857142,0.21428571428571427
キング666一宮,チバリヨ2,1.0,36,89,12.606741573033707,622.9325842696629,0.15730337078651685
キング666一宮,チバリヨ2,2.0,29,69,234.34782608695653,815.7536231884058,0.2318840579710145
キング666一宮,チバリヨ2,3.0,31,74,275.52702702702703,552.472972972973,0.25675675675675674
キング666一宮,チバリヨ2,4.0,31,74,317.0945945945946,773.581081081081,0.1891891891891892
キング666一宮,チバリヨ2,5.0,31,74,-117.67567567567568,699.9054054054054,0.17567567567567569
キング666一宮,チバリヨ2,6.0,31,74,-477.6216216216216,1397.4864864864865,0.20270270270270271
キング666一宮,チバリヨ2,7.0,29,70,38.07142857142857,653.4857142857143,0.11428571428571428
キング666一宮,チバリヨ2,8.0,30,73,191.46575342465752,655.3972602739726,0.2054794520547945
キング666一宮,チバリヨ2,9.0,29,70,-292.42857142857144,743.1142857142858,0.15714285714285714
キング666一宮,ドラゴンハナハナ〜閃光〜-30,0.0,41,205,257.9024390243902,4550.087804878049,0.4195121951219512
キング666一宮,ドラゴンハナハナ〜閃光〜-30,1.0,51,255,-78.37647058823529,1799.7960784313725,0.3137254901960784
キング666一宮,ドラゴンハナハナ〜閃光〜-30,2.0,41,205,-16.014634146341464,1876.0682926829268,0.2731707317073171
キング666一宮,ドラゴンハナハナ〜閃光〜-30,3.0,43,215,-102.89767441860465,1360.4790697674418,0.2651162790697674
キング666一宮,ドラゴンハナハナ〜閃光〜-30,4.0,43,215,-106.48372093023256,1632.106976744186,0.2744186046511628
キング666一宮,ドラゴンハナハナ〜閃光〜-30,5.0,43,215,-49.08837209302325,1798.074418604651,0.23255813953488372
キング666一宮,ドラゴンハナハナ〜閃光〜-30,6.0,43,215,171.54418604651164,5971.032558139535,0.4511627906976744
キング666一宮,ドラゴンハナハナ〜閃光〜-30,7.0,42,210,-160.96190476190475,1242.3904761904762,0.23809523809523808
キング666一宮,ドラゴンハナハナ〜閃光〜-30,8.0,43,215,-147.59534883720931,1356.386046511628,0.25116279069767444
キング666一宮,ドラゴンハナハナ〜閃光〜-30,9.0,41,205,-46.15609756097561,1497.2,0.2731707317073171
キング666一宮,ニューキングハナハナV-30,0.0,7,49,99.71428571428571,5763.326530612245,0.4489795918367347
キング666一宮,ニューキングハナハナV-30,1.0,9,63,-481.1587301587302,2971.6507936507937,0.19047619047619047
キング666一宮,ニューキングハナハナV-30,2.0,7,49,-203.9387755102041,3012.3469387755104,0.3877551020408163
キング666一宮,ニューキングハナハナV-30,3.0,7,49,-97.79591836734694,2829.938775510204,0.3469387755102041
キング666一宮,ニューキングハナハナV-30,4.0,7,49,-362.61224489795916,2964.591836734694,0.24489795918367346
キング666一宮,ニューキングハナハナV-30,5.0,8,56,-279.05357142857144,2981.3214285714284,0.32142857142857145
キング666一宮,ニューキングハナハナV-30,6.0,8,56,254.73214285714286,7083.696428571428,0.4642857142857143
キング666一宮,ニューキングハナハナV-30,7.0,8,56,-25.767857142857142,2923.125,0.32142857142857145
キング666一宮,ニューキングハナハナV-30,8.0,8,56,188.64285714285714,3814.9821428571427,0.4107142857142857
キング666一宮,ニューキングハナハナV-30,9.0,7,49,-236.14285714285714,1966.5510204081634,0.3673469387755102
キング666一宮,ネオアイムジャグラーEX,0.0,17,52,194.25,2728.6346153846152,0.40384615384615385
キング666一宮,ネオアイムジャグラーEX,1.0,21,65,-101.21538461538462,2681.6153846153848,0.3384615384615385
キング666一宮,ネオアイムジャグラーEX,2.0,18,56,8.142857142857142,2086.0535714285716,0.35714285714285715
キング666一宮,ネオアイムジャグラーEX,3.0,18,56,13.607142857142858,2012.6607142857142,0.4107142857142857
キング666一宮,ネオアイムジャグラーEX,4.0,18,56,-302.85714285714283,1793.5535714285713,0.2857142857142857
キング666一宮,ネオアイムジャグラーEX,5.0,18,55,-69.18181818181819,2221.6545454545453,0.34545454545454546
キング666一宮,ネオアイムジャグラーEX,6.0,18,55,-194.25454545454545,3748.0,0.3090909090909091
キング666一宮,ネオアイムジャグラーEX,7.0,18,55,7.3090909090909095,1888.5454545454545,0.32727272727272727
キング666一宮,ネオアイムジャグラーEX,8.0,18,55,-281.6363636363636,1974.581818181818,0.2545454545454545
キング666一宮,ネオアイムジャグラーEX,9.0,17,52,-182.19230769230768,1867.0576923076924,0.2692307692307692
キング666一宮,ハッピージャグラーV III,0.0,38,114,75.58771929824562,2031.622807017544,0.42105263157894735
キング666一宮,ハッピージャグラーV III,1.0,47,141,-92.24113475177305,1434.5177304964539,0.3333333333333333
キング666一宮,ハッピージャグラーV III,2.0,39,117,-92.12820512820512,1613.5470085470085,0.29914529914529914
キング666一宮,ハッピージャグラーV III,3.0,41,123,12.829268292682928,1345.3821138211383,0.34959349593495936
キング666一宮,ハッピージャグラーV III,4.0,41,123,-104.27642276422765,1399.2682926829268,0.34146341463414637
キング666一宮,ハッピージャグラーV III,5.0,40,120,-86.44166666666666,1522.275,0.24166666666666667
キング666一宮,ハッピージャグラーV III,6.0,40,120,138.35,3757.6833333333334,0.35833333333333334
キング666一宮,ハッピージャグラーV III,7.0,39,117,-1.9658119658119657,1259.7264957264956,0.3333333333333333
キング666一宮,ハッピージャグラーV III,8.0,40,120,-122.1,1307.7833333333333,0.25833333333333336
キング666一宮,ハッピージャグラーV III,9.0,38,114,-120.82456140350877,1215.2456140350878,0.2631578947368421
キング666一宮,ハナハナホウオウ~天翔~-30,0.0,13,52,146.46153846153845,3355.923076923077,0.28846153846153844
キング666一宮,ハナハナホウオウ~天翔~-30,1.0,15,60,-91.55,1719.7333333333333,0.35
キング666一宮,ハナハナホウオウ~天翔~-30,2.0,13,52,-139.67307692307693,1097.6923076923076,0.23076923076923078
キング666一宮,ハナハナホウオウ~天翔~-30,3.0,13,52,-147.98076923076923,1161.3653846153845,0.21153846153846154
キング666一宮,ハナハナホウオウ~天翔~-30,4.0,13,52,-42.19230769230769,950.8269230769231,0.2692307692307692
キング666一宮,ハナハナホウオウ~天翔~-30,5.0,13,52,-64.28846153846153,1548.4038461538462,0.25
キング666一宮,ハナハナホウオウ~天翔~-30,6.0,13,52,42.63461538461539,4615.038461538462,0.36538461538461536
キング666一宮,ハナハナホウオウ~天翔~-30,7.0,13,52,-8.076923076923077,1247.8076923076924,0.3076923076923077
キング666一宮,ハナハナホウオウ~天翔~-30,8.0,13,52,-21.98076923076923,915.8653846153846,0.28846153846153844
キング666一宮,ハナハナホウオウ~天翔~-30,9.0,13,52,-85.86538461538461,1377.423076923077,0.25
キング666一宮,バーサスリヴァイズ,0.0,22,22,-69.81818181818181,2586.3636363636365,0.36363636363636365
キング666一宮,バーサスリヴァイズ,1.0,28,28,143.85714285714286,1861.0,0.5
キング666一宮,バーサスリヴァイズ,2.0,22,22,-139.36363636363637,1562.4545454545455,0.36363636363636365
キング666一宮,バーサスリヴァイズ,3.0,24,24,-76.04166666666667,1537.0,0.4166666666666667
キング666一宮,バーサスリヴァイズ,4.0,24,24,-137.95833333333334,1649.375,0.2916666666666667
キング666一宮,バーサスリヴァイズ,5.0,24,24,-171.33333333333334,1464.4583333333333,0.2916666666666667
キング666一宮,バーサスリヴァイズ,6.0,23,23,-106.30434782608695,3609.913043478261,0.30434782608695654
キング666一宮,バーサスリヴァイズ,7.0,22,22,-193.36363636363637,1460.3636363636363,0.2727272727272727
キング666一宮,バーサスリヴァイズ,8.0,23,23,-53.08695652173913,1465.8260869565217,0.30434782608695654
キング666一宮,バーサスリヴァイズ,9.0,22,22,33.5,1150.8181818181818,0.4090909090909091
キング666一宮,パチスロ かぐや様は告らせたい,0.0,41,194,-102.11855670103093,2430.5721649484535,0.29381443298969073
キング666一宮,パチスロ かぐや様は告らせたい,1.0,51,242,-225.22314049586777,2193.2685950413224,0.2644628099173554
キング666一宮,パチスロ かぐや様は告らせたい,2.0,41,194,-200.84536082474227,2239.4690721649486,0.21649484536082475
キング666一宮,パチスロ かぐや様は告らせたい,3.0,43,203,-116.58620689655173,2019.7733990147783,0.24630541871921183
キング666一宮,パチスロ かぐや様は告らせたい,4.0,43,203,-13.334975369458128,2049.9310344827586,0.2857142857142857
キング666一宮,パチスロ かぐや様は告らせたい,5.0,43,203,-180.57142857142858,1925.344827586207,0.2413793103448276
キング666一宮,パチスロ かぐや様は告らせたい,6.0,43,203,253.48275862068965,4465.995073891626,0.3891625615763547
キング666一宮,パチスロ かぐや様は告らせたい,7.0,42,199,-40.768844221105525,2007.3668341708542,0.2613065326633166
キング666一宮,パチスロ かぐや様は告らせたい,8.0,43,203,-81.69950738916256,2064.5270935960593,0.23645320197044334
キング666一宮,パチスロ かぐや様は告らせたい,9.0,41,194,-82.85051546391753,1917.8969072164948,0.23711340206185566
キング666一宮,パチスロ からくりサーカス,0.0,41,246,-57.353658536585364,1753.7276422764228,0.2682926829268293
キング666一宮,パチスロ からくりサーカス,1.0,51,306,12.957516339869281,1809.2908496732025,0.28104575163398693
キング666一宮,パチスロ からくりサーカス,2.0,41,246,-233.2520325203252,1739.5487804878048,0.21951219512195122
キング666一宮,パチスロ からくりサーカス,3.0,43,258,6.6434108527131785,1244.5852713178294,0.2558139534883721
キング666一宮,パチスロ からくりサーカス,4.0,43,258,-88.22093023255815,1422.2480620155038,0.25193798449612403
キング666一宮,パチスロ からくりサーカス,5.0,43,258,87.81007751937985,1399.8527131782946,0.26356589147286824
キング666一宮,パチスロ からくりサーカス,6.0,43,258,-230.8139534883721,4604.352713178295,0.36046511627906974
キング666一宮,パチスロ からくりサーカス,7.0,42,252,-226.84920634920636,1612.4880952380952,0.23412698412698413
キング666一宮,パチスロ からくりサーカス,8.0,43,258,-294.16279069767444,1496.7441860465117,0.19767441860465115
キング666一宮,パチスロ からくりサーカス,9.0,41,246,60.96747967479675,1360.5528455284552,0.24390243902439024
キング666一宮,パチスロ アイドルマスター ミリオンライブ!,0.0,10,10,-303.6,981.0,0.2
キング666一宮,パチスロ アイドルマスター ミリオンライブ!,1.0,13,13,-300.38461538461536,1290.7692307692307,0.15384615384615385
キング666一宮,パチスロ アイドルマスター ミリオンライブ!,2.0,11,11,-200.36363636363637,1206.8181818181818,0.18181818181818182
キング666一宮,パチスロ アイドルマスター ミリオンライブ!,3.0,11,11,-712.0,945.9090909090909,0.0
キング666一宮,パチスロ アイドルマスター ミリオンライブ!,4.0,10,10,-188.8,1437.5,0.2
キング666一宮,パチスロ アイドルマスター ミリオンライブ!,5.0,10,10,-554.3,1230.5,0.1
キング666一宮,パチスロ アイドルマスター ミリオンライブ!,6.0,10,10,337.8,3523.8,0.4
キング666一宮,パチスロ アイドルマスター ミリオンライブ!,7.0,10,10,351.3,1179.9,0.3
キング666一宮,パチスロ アイドルマスター ミリオンライブ!,8.0,10,10,-160.1,735.8,0.2
キング666一宮,パチスロ アイドルマスター ミリオンライブ!,9.0,10,10,397.6,935.2,0.1
キング666一宮,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,0.0,11,11,-113.81818181818181,2145.181818181818,0.45454545454545453
キング666一宮,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,1.0,14,14,-124.35714285714286,2139.0714285714284,0.2857142857142857
キング666一宮,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,2.0,12,12,128.83333333333334,1336.5833333333333,0.3333333333333333
キング666一宮,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,3.0,12,12,119.5,1718.1666666666667,0.4166666666666667
キング666一宮,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,4.0,12,12,-63.25,1006.0,0.25
キング666一宮,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,5.0,12,12,378.5,2044.9166666666667,0.5833333333333334
キング666一宮,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,6.0,12,12,143.75,3862.3333333333335,0.4166666666666667
キング666一宮,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,7.0,11,11,-51.90909090909091,1399.1818181818182,0.2727272727272727
キング666一宮,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,8.0,12,12,25.166666666666668,1280.4166666666667,0.25
キング666一宮,パチスロ ダンジョンに出会いを求めるのは間違っているだろうか2,9.0,11,11,244.9090909090909,1173.0,0.36363636363636365
キング666一宮,パチスロ 戦国†恋姫,0.0,41,41,-4.073170731707317,2925.4634146341464,0.34146341463414637
キング666一宮,パチスロ 戦国†恋姫,1.0,51,51,169.47058823529412,2822.901960784314,0.49019607843137253
キング666一宮,パチスロ 戦国†恋姫,2.0,41,41,-101.6829268292683,2559.048780487805,0.43902439024390244
キング666一宮,パチスロ 戦国†恋姫,3.0,43,43,45.44186046511628,2465.2093023255816,0.37209302325581395
キング666一宮,パチスロ 戦国†恋姫,4.0,43,43,-18.41860465116279,2240.767441860465,0.37209302325581395
キング666一宮,パチスロ 戦国†恋姫,5.0,43,43,-31.11627906976744,2215.9302325581393,0.3953488372093023
キング666一宮,パチスロ 戦国†恋姫,6.0,43,43,223.53488372093022,3502.232558139535,0.4186046511627907
キング666一宮,パチスロ 戦国†恋姫,7.0,42,42,-198.83333333333334,2535.9523809523807,0.35714285714285715
キング666一宮,パチスロ 戦国†恋姫,8.0,43,43,-97.86046511627907,2178.5348837209303,0.32558139534883723
キング666一宮,パチスロ 戦国†恋姫,9.0,41,41,137.26829268292684,2492.048780487805,0.36585365853658536
キング666一宮,パチスロ 炎炎ノ消防隊,0.0,21,21,61.095238095238095,889.6190476190476,0.38095238095238093
キング666一宮,パチスロ 炎炎ノ消防隊,1.0,25,25,-104.6,680.08,0.12
キング666一宮,パチスロ 炎炎ノ消防隊,2.0,20,20,142.0,803.4,0.35
キング666一宮,パチスロ 炎炎ノ消防隊,3.0,21,21,19.952380952380953,928.5714285714286,0.47619047619047616
キング666一宮,パチスロ 炎炎ノ消防隊,4.0,21,21,-2.142857142857143,699.0952380952381,0.3333333333333333
キング666一宮,パチスロ 炎炎ノ消防隊,5.0,21,21,-230.61904761904762,869.5714285714286,0.19047619047619047
キング666一宮,パチスロ 炎炎ノ消防隊,6.0,22,22,-207.22727272727272,1801.6363636363637,0.22727272727272727
キング666一宮,パチスロ 炎炎ノ消防隊,7.0,22,22,-108.95454545454545,495.45454545454544,0.18181818181818182
キング666一宮,パチスロ 炎炎ノ消防隊,8.0,22,22,-152.72727272727272,774.8636363636364,0.2727272727272727
キング666一宮,パチスロ 炎炎ノ消防隊,9.0,21,21,2.380952380952381,510.14285714285717,0.19047619047619047
キング666一宮,パチスロ 転生したら剣でした,0.0,17,36,-206.63888888888889,1920.0277777777778,0.2222222222222222
キング666一宮,パチスロ 転生したら剣でした,1.0,21,43,-251.93023255813952,1272.6511627906978,0.16279069767441862
キング666一宮,パチスロ 転生したら剣でした,2.0,17,34,-55.73529411764706,1215.0294117647059,0.2647058823529412
キング666一宮,パチスロ 転生したら剣でした,3.0,18,37,-305.8918918918919,1510.5675675675675,0.21621621621621623
キング666一宮,パチスロ 転生したら剣でした,4.0,19,40,5.95,1380.2,0.275
キング666一宮,パチスロ 転生したら剣でした,5.0,18,39,-220.17948717948718,1154.4358974358975,0.3076923076923077
キング666一宮,パチスロ 転生したら剣でした,6.0,19,40,-297.575,2933.5,0.25
キング666一宮,パチスロ 転生したら剣でした,7.0,18,39,-180.12820512820514,1071.051282051282,0.07692307692307693
キング666一宮,パチスロ 転生したら剣でした,8.0,18,38,-389.5,1417.578947368421,0.21052631578947367
キング666一宮,パチスロ 転生したら剣でした,9.0,17,37,182.94594594594594,1155.6486486486488,0.1891891891891892
キング666一宮,パチスロ 革命機ヴァルヴレイヴ,0.0,34,196,88.02551020408163,867.204081632653,0.1683673469387755
キング666一宮,パチスロ 革命機ヴァルヴレイヴ,1.0,42,236,120.16101694915254,699.6652542372881,0.1652542372881356
キング666一宮,パチスロ 革命機ヴァルヴレイヴ,2.0,34,191,-113.31937172774869,596.7486910994764,0.07853403141361257
キング666一宮,パチスロ 革命機ヴァルヴレイヴ,3.0,36,200,-75.78,454.015,0.1
キング666一宮,パチスロ 革命機ヴァルヴレイヴ,4.0,36,200,-61.625,555.765,0.105
キング666一宮,パチスロ 革命機ヴァルヴレイヴ,5.0,35,197,-135.03553299492387,545.9238578680203,0.1065989847715736
キング666一宮,パチスロ 革命機ヴァルヴレイヴ,6.0,35,197,-39.598984771573605,2597.766497461929,0.25380710659898476
キング666一宮,パチスロ 革命機ヴァルヴレイヴ,7.0,34,192,-115.06770833333333,626.4114583333334,0.10416666666666667
キング666一宮,パチスロ 革命機ヴァルヴレイヴ,8.0,35,199,-72.97989949748744,633.3517587939698,0.1407035175879397
キング666一宮,パチスロ 革命機ヴァルヴレイヴ,9.0,34,195,-176.57435897435897,437.04615384615386,0.07692307692307693
キング666一宮,パチスロハイパーラッシュ,0.0,7,7,-184.42857142857142,1227.4285714285713,0.42857142857142855
キング666一宮,パチスロハイパーラッシュ,1.0,10,10,-296.4,1466.7,0.2
キング666一宮,パチスロハイパーラッシュ,2.0,8,8,377.375,2203.375,0.625
キング666一宮,パチスロハイパーラッシュ,3.0,9,9,31.444444444444443,1646.4444444444443,0.2222222222222222
キング666一宮,パチスロハイパーラッシュ,4.0,9,9,-252.77777777777777,1695.111111111111,0.2222222222222222
キング666一宮,パチスロハイパーラッシュ,5.0,9,9,118.88888888888889,1279.2222222222222,0.4444444444444444
キング666一宮,パチスロハイパーラッシュ,6.0,9,9,-644.2222222222222,2784.777777777778,0.1111111111111111
キング666一宮,パチスロハイパーラッシュ,7.0,8,8,-778.75,1484.5,0.125
キング666一宮,パチスロハイパーラッシュ,8.0,8,8,217.75,1409.875,0.375
キング666一宮,パチスロハイパーラッシュ,9.0,7,7,-303.85714285714283,1966.857142857143,0.14285714285714285
キング666一宮,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,0.0,41,50,105.42,1905.02,0.36
キング666一宮,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,1.0,51,62,13.564516129032258,1862.3064516129032,0.4838709677419355
キング666一宮,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,2.0,41,49,51.87755102040816,2006.591836734694,0.4489795918367347
キング666一宮,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,3.0,43,53,37.660377358490564,1323.5283018867924,0.2830188679245283
キング666一宮,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,4.0,43,54,-11.5,1534.7222222222222,0.3148148148148148
キング666一宮,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,5.0,43,54,-46.629629629629626,1580.1851851851852,0.37037037037037035
キング666一宮,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,6.0,43,52,-325.5,3374.3653846153848,0.23076923076923078
キング666一宮,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,7.0,42,51,-88.90196078431373,1573.8039215686274,0.17647058823529413
キング666一宮,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,8.0,43,52,195.1153846153846,1478.3461538461538,0.36538461538461536
キング666一宮,パチスロ交響詩篇エウレカセブンHI-EVOLUTION ZERO TYPE-ART,9.0,41,50,-68.22,1160.14,0.22
キング666一宮,パチスロ甲鉄城のカバネリ,0.0,41,77,-145.83116883116884,1589.857142857143,0.2857142857142857
キング666一宮,パチスロ甲鉄城のカバネリ,1.0,51,96,-26.0625,1734.5833333333333,0.3958333333333333
キング666一宮,パチスロ甲鉄城のカバネリ,2.0,41,77,-124.15584415584415,1453.077922077922,0.3246753246753247
キング666一宮,パチスロ甲鉄城のカバネリ,3.0,43,81,-40.641975308641975,1187.6913580246915,0.32098765432098764
キング666一宮,パチスロ甲鉄城のカバネリ,4.0,43,80,-128.7375,1207.1625,0.2125
キング666一宮,パチスロ甲鉄城のカバネリ,5.0,43,80,-48.775,1386.5875,0.35
キング666一宮,パチスロ甲鉄城のカバネリ,6.0,43,80,-170.1875,3374.375,0.3125
キング666一宮,パチスロ甲鉄城のカバネリ,7.0,42,78,-58.48717948717949,1299.9615384615386,0.28205128205128205
キング666一宮,パチスロ甲鉄城のカバネリ,8.0,43,81,9.222222222222221,1218.9506172839506,0.35802469135802467
キング666一宮,パチスロ甲鉄城のカバネリ,9.0,41,77,-54.01298701298701,1155.987012987013,0.2987012987012987
キング666一宮,プリズムナナ,0.0,8,14,-567.7857142857143,2571.0714285714284,0.14285714285714285
キング666一宮,プリズムナナ,1.0,11,19,482.05263157894734,1800.7894736842106,0.3684210526315789
キング666一宮,プリズムナナ,2.0,8,13,-168.53846153846155,1075.923076923077,0.38461538461538464
キング666一宮,プリズムナナ,3.0,8,13,81.53846153846153,1435.6923076923076,0.46153846153846156
キング666一宮,プリズムナナ,4.0,8,13,-680.2307692307693,1537.5384615384614,0.15384615384615385
キング666一宮,プリズムナナ,5.0,8,13,691.5384615384615,1879.923076923077,0.46153846153846156
キング666一宮,プリズムナナ,6.0,8,13,-338.3076923076923,2154.5384615384614,0.46153846153846156
キング666一宮,プリズムナナ,7.0,8,13,-921.9230769230769,1542.5384615384614,0.23076923076923078
キング666一宮,プリズムナナ,8.0,9,15,-302.1333333333333,1725.4666666666667,0.2
キング666一宮,プリズムナナ,9.0,8,14,-753.2857142857143,1862.7142857142858,0.21428571428571427
キング666一宮,マジカルハロウィン8,0.0,39,45,-53.333333333333336,1263.1333333333334,0.37777777777777777
キング666一宮,マジカルハロウィン8,1.0,48,56,-48.017857142857146,1575.7142857142858,0.4642857142857143
キング666一宮,マジカルハロウィン8,2.0,38,43,26.41860465116279,1353.046511627907,0.3953488372093023
キング666一宮,マジカルハロウィン8,3.0,40,46,-47.65217391304348,728.5,0.32608695652173914
キング666一宮,マジカルハロウィン8,4.0,40,46,-78.56521739130434,1024.5652173913043,0.43478260869565216
キング666一宮,マジカルハロウィン8,5.0,40,46,-222.34782608695653,1131.695652173913,0.34782608695652173
キング666一宮,マジカルハロウィン8,6.0,40,46,-324.3478260869565,2191.608695652174,0.30434782608695654
キング666一宮,マジカルハロウィン8,7.0,39,45,-23.466666666666665,1312.0,0.4222222222222222
キング666一宮,マジカルハロウィン8,8.0,40,46,-221.54347826086956,1079.304347826087,0.2391304347826087
